"","num","title","content"
"386",577,"Enfp가 본 엣티제","본인 정말 이해한가는 친구가 엣티제임연애할때도 저게 연애하는게 맞나 싶을정도로 무감각하고남친이 화내는 포인트가 다 이해가 갈정도로 무심하고 그런애임.단어 선택도 좀 과격한 면이 없잖아 있고 좀 극단적인데다진짜 제일 빡쳤던거는 지 필요할때만 연락하고 안읽씹하다가 물어볼거 있음 물어보고 힘든거 몇마디 풀어놓고 열심히 대답해주면 또 사라짐근데 뭐 그냥 저런 애인갑다 포기하면 재밌는 친구더라여기 갤 보면서 좀 이해하고. 이해보단 그냥 그래서 그랬구나~의 느낌이긴하지만.가볍게 놀기에 괜찮기도 하고 생활반경 겹치니까 좀더 연락 자주하고 친근해진 느낌? 그 연락이라든지 거리가 멂에서 오는 귀찮음이 줄어든거 같음물론 걔도 날 이해 못하는 관계라서 뭐라 할건 없지만. 사실 서로 신기해하고 생각이 많이 달라서 그런거 얘기하면 재밌거든.가운데 st 특히 엣티제 엣팁은 정말 어쩜 저렇게 나랑 다를 수 있을까 하면서 신기하게 관찰하면 재밌음. 그리고 아이러니하게도 고민상담 편하게 하기 나쁘지않음. 내가가식을 안떨어도 된다는 점에선 정말 좋은듯결론 : 정말 이해안가고 연락할땐 빡치긴해도 한번 수다 떨기 시작하면 한시간이고 두시간이고 떨 수 있어서 신기함. 재밌음."
"387",582,"혈액형","자신의 혈액형을 투표  "
"388",583,"estj인데 주변에 infp 개많음",""
"389",584,"isfp랑 estj 번갈아나오는데 난 둘중뭐로정의해야되냐","ㅇ "
"390",585,"자꾸 쳐다보고 의식하면 부담스러워?","어때?"
"391",586,"Infp입니다","친하게지내고싶네요"
"392",587,"NFP들 부려먹는 방법?","         나는 ESTJ고상성 때문인지 주변에 NFP 계열 친구들이 많은데친구로 그냥 놀때는 서로 재밌고 좋은데뭔가 일이나 프로젝트 같은걸 같이 해볼려고 하면 진짜 복창이 터져서 죽을것 같다.NFP 계열 애들은 새로운 아이디어나 발상 이런거 잘 내고 일 벌이는 걸 잘해서괜찮아 아이디어 같아 보여서 같이 해볼려고 하면이 ㅅㅐ끼들은 입만 살아가지고 말로는 뭐 다 할수 있을 것 처럼 해놓고막상 시작하면 게을러서 그런지 능력이 안돼서 그런지 실무적인 것들이 제대로 진행이 안돼서맨날 내가 뒤집어 쓰고 일처리 다 하다가 지쳐서 파토나는 경우가 많은 것 같다.비슷한 패턴이 반복되니까 뭔가 솔루션을 찾고 싶은데나랑 비슷한 경험 했거나 해결책 갖고 있는 사람 없나?        "
"393",588,"카톡 답장 바로바로 함?","친구가 estj인가 estp 둘 중 하나인데ㄹㅇ 친하거든? 근데 답장 열라리 느린데 estj 종특임?아니면 걍 혼자 친하다고 생각하는건가"
"394",589,"estj들아",""
"395",590,"안녕 난 INFP야",""
"396",591,"estj랑 썸 탈때 이렇게 답답하냐?","썸탔다고 생각했는데 ㄹㅇ무신경하고 관심없다는듯이 행동함"
"397",592,"근데 어떤 mbti든 지능 딸리면 다 븅 되는거 매한가지 아니냐","Estj로 예시를 들자면자기주장이 강함, 자기 할만만 하는 경향이 있음 이란 특징이 있는데이게 똑똑한 사람이 그러면 뚝심있는건데멍청한 애가 그러면 개노답 속터지는거잖음요새 mbti 가지고 무슨 mbti는 극혐이네 무슨 mbti는 천사네하는거 보면 무슨 혈액형 별자리 궁합 맹신하는거 마냥 보임"
"398",593,"샌즈처럼 강해지려면 어떻게 해야 하나요??","         안녕하세요 제가 최근에 언더테일이라는 게임을 했는대샌즈라는 캐릭터가 정의롭고 착해서 정말 멋있어요저도 샌즈와 성격이 비슷하고 가슴속의 정의감이 있거든요그런데 샌즈처럼 강하지 않아서 고민입니다어떡하면 샌즈처럼 강해질수 있을까요??저는 6학년 이충섭이라고하고 누구보다 언더테일을 사랑합니다 차라,가스터에 대한 질문을하시면 답해드리겠습니다그리고 누가 샌즈처럼 강하나요???(착하기만 해선 의미 없습니다)        "
"399",594,"estj인데 말수 적음","e가 54%라서 그런가?"
"400",595,"난 estj인데 이걸로 유형 변화시키고 싶음","엔티ㅈㅔ가 내가 원하는 유형임ㅋㅋㅋ근데 난 n s 비슷한 정도도 아니고 n기질은 아예 낮음ㅠㅠㅠ"
"401",596,"잇팁인데 궁금한게있어서","너네들 귀여운여자 좋아하냐강아지처럼 질척거리는거 싫어해?"
"402",597,"estj -> estp ?","지인중에 폰 검사할때 estj로 나왔다가 종이로 하는 진짜 검사했는데 estp 나온 사람있음근데 공부만 계속하고 밖에 잘 놀러다니질 않음. 막상 놀러가면 잘 놀기는 하는데 계속 공부만 함 그래서 왠지 estp 아닌 것 같음.."
"403",600,"내 영혼의 반쪽이 ESTJ라는데","어떻게 생각해？ "
"404",601,"Estj들","온순한 녀석들 isf_들 좋아하고 연애하고 결국 결혼은 e__p랑 함 내 주변 5명 다 특히 esfp 랑 entp 볼때마다 걔네들 tmi 신기해하면서 귀여워하는듯 ?물론 내주변 ㅎ"
"405",603,"19살 고등학생입니다.","         가치관과 자아가 형성되는데 있어서 19살때 이렇게 생각 했으면 좋았겠다 식의 첨언을 듣고 싶어요짧은 글을 읽고 할 말이 있으면 남겨주세요        "
"406",604,"인티1제가 본 여기 갤 놀라운거","하루에 한두개는 글이있단거에 놀람 "
"407",607,"estj 는 자기가 잘못한거 알면","         죄책감느껴???        "
"408",608,"ESTJ들은 바쁜가 보네","얘기해 보고 싶은데 글리젠이 없어 "
"409",609,"본인 여자친구 infp인데","         여기서는 다들 ㅆㅍ피라고 욕하네ㅋㅋㅋㅋㅋㅋㅋㅋ3년 넘게 만났는데 너네가 왜 욕하는지는 이해가 100번 가긴하는데역시 진리의 케바케라고 다행히 여태까지 좋은 영향만 주고받는중ㅇㅇ 그래도 답답할때는 있긴하지만        "
"410",610,"ESTJ는 어딜 가면 볼 수 있어？","알려줘 "
"411",612,"사업하시는 분들께 질문","         어떤 분야에 종사하시는지 몇년동안 사업체를 관리하셨는지 궁금합니다!        "
"412",615,"stj는 꼰.대? nfp는 ㅆㅍㅍ?","본인 esfp임.타유형글에서 심해서 써봄.잇티제 좋고 엣티제도 싫진 않음.근데 보면 이들에게 특히 꼰.대라고 많이들 하던데그건 일반화이고 유형 성향 자체가 꼰.대같다고 까는거는 잘못된 일임. 실제로 보면 찐 꼰.대 유형 따로있음ㅋㅋ 어떤유형인지는 노코멘트할게. 하지만 그 유형도 일부가 그런거거나 불.건강인 사람들이 많아서 그런거지 건강한 사람들은 안 그럼.Stj 유형 다 싸잡아서 꼰.대라고 욕 하는거 사릴 필요 있다. 못 배운거 티내는 짓임을 잊지말길Stj 워낙 현실에 살고 철저히 이성적이라 신경 안 쓸것 같아도 얘들도 사람인데 기분 안 좋고 상처 받고 하거든. 유형 불문하고 꼰.대짓 하는 것들은 자기가 그런짓 당하면 어떨지 생각해보고 행동하자모든 t유형이 그러는것도 아니고 f들이 안 그런다는것도 아니겠지만 경험상 특히 t 유형들이 infp나enfp까지 ㅆㅍㅍ라고 신랄하게 까던데 왜 그러고 사냐그렇게 까면 뭐가 달라지는지도 모르겠고 이성적인 사람일수록 현실적일수록 더욱 그런다고아무것도 안 달리지는걸 잘 알텐데 그 유형들에게ㅆㅍㅍ라고 까는건 그 유형에게 상처 주는 짓임사려ㅅㅍㅍ 누가 만든 단어인진 모르겠지만 잘못된 말인거 알잖아. 그런데도 알면서 쓰는 것들은 머가리가어케 된거냐 아님 사회부적응자냐 자기가 듣고 싶은 말 상대에게 하고자기가 듣고 싶지 않은 말 상대에게도 하지 말자모든 유형들은 다 장단점이 분명히 존재한다다들 나이 값도 하고 타 유형 비하하는 글 단어쓰지말자고 인터넷이라도 최소한의 예의 지키면서글 써도 손해보는거 없잖아 적당히들 하길"
"413",617,"아 현타오네","아 "
"414",631,"ESTJ를 본 ESFP의 생각","귀염뽀짝말랑콩떡한데 성격이 수학적"
"415",633,"내가 본 주변 estj 특징","금융업이라 그런지 주변에 estj가 많음. 참고로 난 s대신 n임 하나만 다름(금지단어 뭔데ㅋㅋㅋ 벌써 estj답네) "
"416",634,"념글 보는데 estj에 열등감 가진 사람 많네","얼마나 쳐맞고 살았으면 여기까지 와서 행패 부릴까 ... "
"417",635,"enfp 본인 estj 관찰보고","하이영 친한 친구 중에 estj가 있어초반엔 꽤나 애먹은 상대이지...뭔가 말을 이어갈 수가 없었달까예를들면나: 와 이 영화 개봉하는구나!!재밌겠다~ 보고싶다친구:봐나:..?보통은 오 무슨내용인데? 누구 나오는데?이렇게 정보를 물어본다던가 재밌겠네~ 이 정도가 여태까지 한 다른사람과의 보통 대화였는데 갑자기 저렇게 답장이 와서 되게 당황했었어 근데 이제는 어느정도 적응이 됐다!그리고 돌려말하는게 전혀 먹히지 않아!아예 이해를 잘 못하더라구ㅋㅋㅋㅋ난 좀 능글맞게 얘기할 때가 많아서 영화 같이 보자고 말할 때도카톡으로 이 영화 재밌겠지?! 아 누구 같이 볼 사람 없나~~~ 내 말 무슨 뜻인지 알겠어? 하면 모르겠대....이마탁.그냥 그 이후로는 같이 보러가자고 말하고 있다..ㅎㅎ보통 답장을 할 땐 굉장히 간결하다 못해 부가설명조차 없어서 관련 내용을 다시 되물어야 해.그래도 초반에 어려움이 있었는데 여차저차 벌써 5년째 지내고 있다~ 사실 나도 그렇게 웃기만하는 바보는 아니여서(오히려 싸움꾼이지ㅎ) 도저히 용납 못할 행동을 하면 실망스럽고 화도 많이 냈었어. 걔도 잘못을 인정했었고.. 이런 상황에서는 둘다 뒤끝없고 마음에 안드는 건 바로바로 말하는 성격이라 서로를 더 이해하게 되었나봐~걔는 어떨지 모르겠지만뭐 아무튼 좀 횡설수설한 것 같은데 사실 아직도 난 걔랑 알아가는 중이야. 너네는 인간관계에 있어서 뭐를 가장 중요시해? 아님 상대가 이것만큼은 하지 말아줬음 하는 거라든지?"
"418",637,"estj-a랑 -t랑 뭔 차이임?","         ㅈㄱㄴ        "
"419",638,"나이쳐먹고도 fp인건 좀 한심하다","fp면 한마디로 판단력도 없고감정제어도 스스로 안되고 계획도 없고 f 기분감정 p 꼴리는데로산다는건데어릴때 철없을때면 몰라도나이쳐먹고도 fp유형이면 진짜 걸러야됨"
"420",639,"estj 좋아 (*°▽°*)","잔.소리 해줘서 좋아 "
"421",640,"ESTJ인척좀 하지마라 시발;","         정신 온전치 못한 ENFJ, ENFP 같은 애들이본성 속이고 지들이 ESTJ인줄 알고<U+00A0>꺼드럭대면서 ESTJ 욕먹게 함특히 나이 어린 사내 놈들 학교, 군대 생활하면서 나온 유형가지고 그게 지들 유형이라고 착각함이런놈들 유형은 대개 ISTP나 ESTP임        "
"422",642,"ㅋㅋ","         ㅋㅋ        "
"423",643,"ESFJ갤러리에서 왔습니다","근데 본인 점점 ESTJ가 되어가는듯"
"424",645,"이직 준비 ㅈ같다","현직 지방공무원 ESTJ인데일 열심히하고 아부도 잘 떨고 직원들 일 잘 도와줘서 나름 직장내에서 평판은 좋음그치만 전문직 준비하느라 퇴근 하자마자 직원들이랑 거리 두고 지냄평판때문에 한달에 2번 정도 사모임, 회식 참여하고 있고 그 이상은 커트하는 중근데 수험에 집중하면서도 막상 출근하면 이직 준비하는 나 보다도 일 열심히 안하는 사람 볼때마다 홧병난다 ㅋㅋㅋ"
"425",646,"왜 STJ는 SNS를 잘 안하는 거 같지？","기분 탓인가 한국에서 가장 많은 유형이라는데… "
"426",647,"IN/TP → ESTJ","         I 64%<U+00A0>→ E 70%N 75%<U+00A0>→ S 80%T 68%<U+00A0>→ T 51%P 60%<U+00A0>→ J 82%2018년까진 IN/TP였는데<U+00A0>어떤 계기로 인해 정신 차리고 열심히 살다보니<U+00A0>ESTJ로 성격이 바껴있더라        "
"427",648,"INFP 갤 가지 마라 영자 바뀌고 글 지 맘재로 지운다 자꾸 지우네","INFP 갤 가지 마라 영자 바뀌고 글 지 맘재로 지운다자꾸 지우네 진짜 갤 망이다"
"428",653,"ESTJ는 리더십이 있다는데","         확실히 그동안 살면서<U+00A0>리더나조장으로 활동한적이<U+00A0>많았지만솔직히 난<U+00A0>리더 욕심이 없는데주변에 리더감이<U+00A0>없어서<U+00A0>그냥내가 하고 말지<U+00A0>했던거야.그러니 내가 ESTJ로태어났다기 보단<U+00A0>주변에서날 ESTJ가 되겠끔 만든게<U+00A0>아닌가 싶어.        "
"429",654,"짝남한테 마지막 카톡 보냈다 ",""
"430",656,"우연히 mbti 검사를 해보고 여기 들려봄","처음엔 혈액형별 성격 유형같이 코에걸면 코걸이 귀에걸면 귀걸이 아닐까 싶었는데 내 생각이랑 비슷하길래 끄덕끄덕했다근데 글 리젠 뒤졌네 개념글이 무슨 일주일에 한두개 올라가는 꼴이노<U+00A0>글 몇개 싸지르고 감남자의 코인 온톨리지남자라면 온톨리지"
"431",657,"알바 혹은 취업하고난 후 최소 3개월은 주변을 지켜봐라","자신의 생각은 최대한 숨기고 들어주기만 해"
"432",658,"남자의 코인 ‘온톨리지’","남자라면 온톨리지"
"433",660,"Estj 원래 저돌적이냐?","Isfj인데<U+00A0>"
"434",661,"나 ESTJ고 여친은 ENFP인데","진짜 가끔 여친이 무슨 생각으로 사는지 궁금할정도로 신기함 나랑 다른 종족인 거 같음"
"435",664,"인.팁이 쓰라고해서 왔다","         ㅎㅇ        "
"436",665,"잇팁","         ㅇ        "
"437",666,"첫사랑 씨발련보다 잘되고싶은데 어떻게 해야하냐 ","중학교 1학년 때부터 좋아했어 "
"438",667,"헉헉 수요일에 엣티제센빠이랑 단둘이 술마시기로함","학헉 예전에 몇번 여기에 올리긴했는데난 잇팁 선밴 estj내가 숙끼가 없어서 직접 대놓고 대화는 별로 못해봤는데한달정도 간간히 연락 하긴 했거든? 흠 하악 단둘이 술마신다니 ㅜㅜ ㅈㄴ 꼬셔야지 ㅜㅜㅜㅜ"
"439",669,"엣티제 짝남 나한테 관심 있어 보이냥","짝남 엣티젠데 매일 연락하고 걔가 반장이라서 그런건지 책임감이 많아서 그런건지 잔1소리 졸라 많이 하고 혼나기도 개많이 혼나 내가 과제 맨날 끝까지 미루고 있으면 너 이거 다 끝내기 전까지 나도 안자 이런식으로 같이 밤 새워주고 졸려서 10분만 잔다고 하면 10분뒤에 칼각으로 전화와서 깨워주고.. 전화 안받으면 죽는다길래 겨우 받아서 아 하고 있어 거의 다 함ㅡㅡ 이러니까 갑자기 또 칭찬해주길래 난 또 설레서 더 열심히 하고 근데 막상 학교 들고가서 보여주면 잔1소리 대폭발임 ㅅㅂ 써놓고 보니까 진짜 ㅂㅅ같네 나ㅋㅋㅋㅠㅠ 아무튼 엣티제들 좋아하는 사람한테 잔1소리 많이 해준다며 가능성 있는거 같아..? 나말고 다른 애들도 잘 챙겨주긴 해"
"440",672,"[장문] Estj로서 연애에 대해","         갤 리젠 존나 느리긴 한데 혹시 Estj한테 관심있거나 잘 되고 싶어하는 사람들 있으면 읽어보셈장문이라 읽기 불편할 수도 있고, 필력이 좋지는 않은 편이라 양해 부탁함.본인 Estj-a (T 65퍼, F 35퍼)* 연애관Estj라고 다 같은 연애관을 가지고 있지는 않으니 일반화는 하지말고 그냥 참고만 해라.우선 너네 상대가 극T인지, 나처럼 F가 섞여있는 Estj인지를 파악하는게 중요한 것 같다.일단 나는 연애에 관심이 없고, 이상형의 기준도 높은 편이다.굳이 눈을 낮춰서 연애를 하고 싶은 생각도 없고, 정말 맘에 드는 사람 만나서 평생 사귀어도 된다는 생각을 가지고 있다.외적으로도 많이 보는 편이고, 외적인 건 1차, 성격으로 2차를 보고 아무리 이쁘다 한들 내 취향이 아니거나 성격이 별로면 그냥 손절하는 편이다.보통 외로움을 타지 않고, 연애에 관심이 없어서 정말 맘에드는 사람이 나타나지 않는 한 연애를 하지 않는다.여기서 중요한 건 정말 맘에드는 사람이 나타나면 처음 보자마자 호감이 가는 편이다.최소한 나는 처음 볼 때 호감이 가지 않는 사람이 아무리 성격이 잘 맞고 좋다한들 이성으로 보이지 않는다.다들 연애 많이 해봐라, 많이 사겨봐라 하지만 나는 그냥 한 사람 찾아서 정착하고 싶다는 생각을 하는 편이다.굳이 왜 다른 사람을 만나서 경험을 쌓는지 이해 안가고, 연애를 쉽고 짧게 하는 건 피곤 할 것 같다.내가 정말 좋아해야 사귀는데 그게 쉽고 짧게가 가능한가? 라는 생각이다.어장, 원나잇, 쾌락에 의존하는 관계, 애매하게 사귀는 것.호불호가 확실한 성격답게 저런 애매한 관계들 정말 싫어하고 극도로 혐오한다.이해는 못 하나 그렇다고 내 알바도 아니기 때문에 저런 사람들은 그냥 자기들끼리 사귀었으면 하는 생각.성욕은 있지만 그걸 드러내지 않고, 충분히 컨트롤 할 수 있음.육체적인 쾌락에 강한 편이고 쉬운 관계를 정말 싫어한다.* 썸탈 때 특징평소에는 생일선물 아니면 절대 먼저 돈을 쓰는 무언가를 사주지 않고, 받지도 않는다. 기브앤테이크는 철저해서 남한테 받는거 좀 부담스럽고, 먼저 받지 않는 한 주지 않는 편인데 만약 상대에게 호감이 있으면 그냥 어느 대가도 바라지 않고 뭔가를 사주는 편이다. 예를 들면,' 네 집 앞에 CU 있던데 알바 끝나고 이거 사먹어라 '이런 느낌으로 그냥 간단한 기프티콘을 사주는 것도 정말 큰 호감의 표시라고 할 수 있다. 웬만해선 자기 자신에게도 돈관리를 철저히 하는 편이기 때문에 상대에게 대가를 바라지 않는 뭔가를 준다? 그럼 최소한 호감이 있는 것이다.썸을 탈 때, 쌍방이라면 그냥 서슴없이 표현을 잘하지만 상대가 어장의 낌새를 보이거나, 갑자기 정이 떨어지는 행동을 하면 그냥 그 이후로는 칼 손절을 잘한다. 썸을 타는 시기에는 정말 다 퍼주고 싶다라는 생각은 들 정도로 좋아하지 않기 때문에 손절을 잘 하는 편이고, 좋아한다고 한들 한번 정이 떨어지면 가차없이 손절하는 편이기 때문이다.- Estj의 호감 확인법 정리 (내기준)* 금전적인 뭔가를 선물해준다 (중요)* 만나자거나, 뭔가를 하자거나 하면 철벽 안 치고 순응한다 (본인 보통 집에있고 이성한테 먼저 연락 안 잡음, 상대가 잡아도 맘에 안들면 철벽침. 이성이랑은 관심있는 거 아니면 시간 잘 안 쓰려고함)* 먼저 영화보거나 밥 먹고 술 먹자고 한다 (이건 내기준 그냥 존나 썸인데 다른 사람은 다를 수도 있음)애매하게 굴지 않는 편이라 쌍방인거 확인하면 그냥 좋다고 하는 편임초반에 호감있을 땐 연락 오래 하고 상대 확인하는 편이라 뭐라고 말하기 좀 애매하긴 하네- Estj가 싫어하는 것* 마음 떠보기* 질투 유발하기* 쉬운 맞춤법 틀리기 (이건 내 주관)* 읽씹하기 (관심있어도 이거 한번 하면 그냥 마음 싹날아감. 선연락 확인한다고 이딴 짓 하지마라)* 징징거리기 * 비현실적 사고로 괴롭히기 (망상/상상/만약에 ~라면 충)* 우울증 (친구로서 커버쳐주려고 노력은 해주지만 연애하기는 버거울 것 같음)* 연애할 때 특징솔직하게 말해서 극T는 잘 모르겠지만 나는 F가 30-35퍼라서 평소엔 T처럼 행동하고 사고하는 반면 연애하면 F 성향이 나오는 것 같다.정말 좋아해야 사귀고, 모든 걸 다 퍼주고 싶을 정도로 좋아해야 연애를 하는 편이라서 썸 기간도 짧지 않음.Estj가 연애를 한다는 건자기 자신에게도 잘 허용하지 않는 선물, 돈, 시간을 상대한테 모두 주는 것이기 때문에 의미가 굉장히 크다.자기중심적이며 이타적인 면모가 부족하고 내가 1순위인 사람이, 상대가 1순위가 되고 항상 뭔가를 사주고 싶어하고 그렇게 극도로 싫어하는 ' 좋아해 ' ' 사랑해' 라는 표현을 달고 사는 사람으로 바뀌게 된다.나도 처음 연애할 땐 전화하면서 ' 사랑해' 라는 말을 하지 못했다. 이걸 말하고 표현이 풍부해지기까지엔 시간이 조금 필요했다.보통 Estj들은 초반에 표현을 잘 못하지만, 사귀고 나서 상대가 더 좋아지고, 사랑스러우니 표현하는 법을 저절로 터득하게 된다. 부모님한테도 사랑한다는 표현을 잘 못하는 편이라서 초반에 얼버무려도 이해해준다면 나중에 그냥 저절로 표현하는 estj를 볼 수 있을 것이다.들이대는 건 잘 하지만 그렇다고 쉽고 빠르게 가는 걸 좋아하는 것도 아니다.나 같은 경우는 쌍방으로 2-3개월동안 오래 알고나서 정말 너무 좋다 싶으면 고백해서 사귀거나 하는 것 같다.연애 초반보다 상대가 더 좋아지고 상대한테 올인하는 타입사귀면서 ' 헤어지자' 라는 말을 하지도 않는 편이고 상대에게 정말 정이 떨어지지 않는 한 이별 얘기를 꺼내지 않는 편이다. (불륜, 어장, 원나잇 등등의 문제로 인한 정떨어짐을 말하는 것)* 질투, 집착에 대해질투가 심한 편이다. 질투가 심하다고 해서 상대에 대한 신뢰가 없는 뜻이라는 게 아니라, 상대가 무슨 짓을 하지 않을 걸 잘 알고 있지만 그냥 누군가 상대와 좋은 시간을 보내는게 신경쓰여서?<U+00A0>또한 어떤 이성이 상대를 좋아한다고 하면 질투가 극심해서 야마도는 편불도저같은 성격이라 어느정도 티는 내지만, 그래도 웬만해선 참으려고 하는 편이다.물론 컨트롤을 할 수 없는 영역이라 상대에게 솔직하게 ' 나 질투나 ' 하는 편이다.집착.. 집착에 대해선 별 생각이 없다. 집착은 하지 않는 것 같다.* 갈등에 관하여사귀면서 ' 헤어지자' 라는 말을 하지도 않고, 상대에게 무언가 서운하거나 이해가 안 가는 일이 생기면 바로바로 말을 해서 내 생각을 정리하려는 편이다. 서운한 걸 말을 하는 이유는, 빨리 말을 해야 정신적으로 평온해지고 그에 대한 답을 얻어내면 상대도 나도 스트레스를 받을 일이 없기 때문이다.이런 탓에 ' 회1피형' 인 사람들과 소통하기가 어렵다.문제를 제기했을 때 자기 혼자만의 시간을 갖는 사람과는 정말 맞지 않는 것 같다.문제 해결에 있어서 바로바로 푸는 사람이 좋은 연인 관계가 될 것 같다는 생각.문제를 제기하고 회1피형인 상대가 없어져버리면, 다시 돌아올 때까지 그 문제에서 벗어나지 못한다. 바보같지만 상대가 돌아올 몇 시간 동안 제 할일을 제대로 하지 못한다.* 이별 후 후폭풍에 관하여일편단심으로 상대한테 올인하고 모든 걸 다 주고싶고, 평생 함께하고 싶어하는 연애를 하니 당연히 후폭풍이 큰 편이다.극 T인 Estj들은 후폭풍이 없을 수도 있다, 하지만 나는 상대에게 모든 걸 다 주고 싶을 정도로 좋아했고, 나만큼 상대를 우선시했고, 내 돈과 시간, 모든 걸 다 주었던 상대와 헤어지게되면 그 며칠 동안 아무 것도 못 하게 된다.1-2일 정도는 스트레스를 받는다. ' 아직도 정말 좋은데 '이 경우는 특히, 상대도 아직 마음이 남아있는 걸 알았을 때가 정말 고통스럽다. 할 수 있는 건 다 해보는 편이지만,만일 상대가 초장부터 헤어질 각을 오랫동안 잡고 있었고, 정이 떨어진 모습을 보였다면 잡지 않는다. 그 모습을 보며 상대에 대해 정이 뚝 떨어지기 때문이다.하지만 애매하게 끝난 경우 정말 힘들다.3일 정도까지는 헤어짐에 대한 미련과, 정말 좋아했고 저런 사람을 다시 만날 수 있을까라는 생각만 하고아침에 일어나면 눈물이 날 때도 있다.평소 강박증을 제외하고 스트레스, 우울감을 일체 느끼지 않는 성격이며 멘탈도 강한데, 이별에 있어서는 잠시 무너지는 편이다.이건 상대를 얼만큼 좋아했느냐에 따라 다를 수 있지만, 일편단심으로 좋아했다면 Estj는 인생 처음으로 우울감을 느끼게 될 것이다.여기서 가장 중요한것은, 스트레스의 주 원인이이별 스트레스에서 자기 자신에 대한 스트레스로 변하게 되는데 그 이유는 다음과 같다.항상 일어나면 계획이 있어야 하며, 하다못해 청소와 집안일 까지도 계획적으로 하고 게으르게 사는 걸 싫어하는데이런 내가 가만히 누워서 아무것도 하지 못하고, 미련이 남고, 하루종일 핸드폰만 보고, 우울감을 처음 느꼈다는 것에서 오는 괴리감이다.' 내가 아무 것도 하지 못한다고? '' 내가 왜 이러고 있지? '' 공부도 해야하는데 '이런 생각이 뇌리에 스치면서 이별에 대한 생각보다 ' 내가 해야할 일을 하지 못하고 있다 ' 라는 생각이 머릿속을 지배하게 되는 것이다.하지만 후폭풍이 오래 가지는 않는다. (나는 최대 1주일 감)F의 성향이 잠깐 나와있다가, 이성적 사고를 하는 T로 다시 바뀌게 되고외부 스트레스 (시험공부, 강박적 사고)에 대해 자유로워질 때 이별 스트레스도 같이 날아가는 편이다 (최소한 나는)이성적으로 사고해보니 상대가 이해 안 가는 행동을 했던 것들, 그 사람이 이기적이었다는 거, 천천히 되짚어보면서 이성적인 사고를 하게 되는 것이다.좋아해서 그냥 참았던 것들, 그게 다시 보이게 된다.친구들과 만나서 놀면 후폭풍이 더욱 짧아진다. 다른 사람을 만나고 집에 있는 시간이 줄어드니 당연한 결과.그러나 시험기간이라던가, 어떤 것에 대한 준비를 하고 공부를 해야하는 강압적 상황에서 이별을 한다면, 이별 스트레스+ 자기 자신에 대한 강박적 스트레스가 합쳐져 오래가게 될 것이다.이상 내가 연애하는 방식, 내 연애관을 경험 토대로 적어봤는데혹시 나랑 비슷한 성향의 estj를 좋아하거나 사귀고 싶다면 참고해보셈        "
"441",673,"이정도면 극엣티제는 아니지?",""
"442",674,"너희들 짝사랑 할 때도 나랑 비슷함?","나름 표현 열심히 하다가 상대한테 좋아한다고 얘기하는데 상대는 별 마음 없어보이면 그냥 연락 끊고 안 봄 그리고 이틀만에 괜찮아져서 할 일 하고 삼"
"443",675,"잇티제 좋아","잇팁인디 말 길게안하고 선지키고 내로남불안해서 좋아St베이스끼리 잘맞는거같애 그중에서 엣티제랑 잘맞는듯"
"444",676,"말할때 화내지말고 목소리좀 줄여라","무서워서 뭔 말을 못한다 "
"445",677,"우리 엄마 estj","책임감, 의리, 배려 아닌 건 목에 칼이 들어와도 아님강자에게 강하고 약자에게 약함엄청 부지런하고 운동, 식단 등 자기관리에 매우 엄격함말과 행동 절대 허투루 안함스스로 그걸 알기에 항상 당당함가족에게 매우 헌신적임 책임감 강하고 힘든 내색 안하심책과 신문 즐기심완벽하려고 굳이 노력안해도 일에서 완벽최고의 배우자감이라고 생각빈틈 없고 다가가기 어려운데 의외로 쿨하고 농담도 잘 함하지만 엄격한 관리자 닉값..본인 가치관이 맞다고 생각하는 확고함이 강하고자식도 본인 기준에 안맞으면 강요하심그러나 그닥 틀린 말은 없어서 할말은 없음너무 빈틈 없어 보여서 친구처럼 친근하게 다가가기 힘들었는데나이 들면서 엄마랑 더 잘 지내는 중"
"446",678,"야 엣티제선배랑 잤는데","흠 ..아무렇지않아 보임너네 어장 잘치냐..?"
"447",679,"안 맞는 유형",""
"448",680,"일못하는사람은 병신이맞음","존나 답답한 내 사수 특 존나 일을 게으르게함. 본인 출근시간 15분전쯤에 출근해서 간단하게 빵 커피 마시면서 오늘할거 체크하고 스케줄 보는스타일인데 내 사수는 전혀 그런거없음. 출근시간 1-2분전 헐레벌떡 와서 숨돌리고 똥싸러가고 오는길에 먹을거 쳐 사와서 그거 쳐먹고 핸드폰 처보다가 남들일시작할때 그새긴 30분 늦게 일 시작한다고 보면 됨 사람이 저렇게 게으른가 싶기도함ㅋㅋ 일이 존나 쌓여서<U+00A0><U+00A0>각잡고 일쳐내야 칼퇴 겨우 할까말까인데 2-30분 마다 담배 피우러 쳐내려감. 속터져서 결국 사수 일 내가 도와줌.내 일 열심히하고있는데 옆에와서 감놔라 배놔라할때 진짜 아카자 빙의해서 술식전개 파괴살나침 죽빵 돌리고싶음 지 할일이나 잘할것이지 ㅋㅋ"
"449",682,"ESTJ들 보고싶어서 왔는데 왜 다른유형만있엏ㅎㅎ","폭주기관차같아서 너무 좋은데ESTJ칭구만나고싶어"
"450",683,"Infp랑 화해하는 방법 아는사람","ㅇㅇ"
